Frecuencia (Hz),PSD
2280273.437500,-97.683038296083822
2285156.250000,-98.155565744286434
2290039.062500,-97.768376150784263
2294921.875000,-98.165257217263289
2299804.687500,-97.874005546690995
2304687.500000,-98.220295375155644
2309570.312500,-98.006873056641155
2314453.125000,-98.382558054564115
2319335.937500,-98.083424549062499
2324218.750000,-98.390433060527954
2329101.562500,-98.212936317845489
2333984.375000,-98.463443227941369
2338867.187500,-98.255819210660150
2343750.000000,-98.582818172150738
2348632.812500,-98.412385841213720
2353515.625000,-98.616279616082480
2358398.437500,-98.511356275667410
2363281.250000,-98.734770681261608
2368164.062500,-98.559468753100603
2373046.875000,-98.755286140146339
2377929.687500,-98.661555998926616
2382812.500000,-98.823530290662006
2387695.312500,-98.822344143707937
2392578.125000,-98.806598712068507
2397460.937500,-98.744351119561387
2402343.750000,-98.925207716705202
2407226.562500,-98.988853989003559
2412109.375000,-98.988954408401668
2416992.187500,-98.990447566635112
2421875.000000,-99.045371923877610
2426757.812500,-99.168846472611477
2431640.625000,-99.181141379251002
2436523.437500,-99.221098324369180
2441406.250000,-99.203111295610938
2446289.062500,-99.305743524629378
2451171.875000,-99.268129081800268
2456054.687500,-99.445822679979145
2460937.500000,-99.303716537606164
2465820.312500,-99.356158889662993
2470703.125000,-99.317345360140706
2475585.937500,-99.509748123164854
2480468.750000,-99.405406552529968
2485351.562500,-99.452779484830685
2490234.375000,-99.451098616902073
2495117.187500,-99.615540032641960
2500000.000000,-99.561787237093853
2504882.812500,-99.657548988190996
2509765.625000,-99.538155986550635
2514648.437500,-99.662621407732459
2519531.250000,-99.535013217508791
2524414.062500,-99.697530313746512
2529296.875000,-99.621616169369815
2534179.687500,-99.768973999322895
2539062.500000,-99.688862016957529
2543945.312500,-99.855724799605596
2548828.125000,-99.746374007853674
2553710.937500,-99.858092815236589
2558593.750000,-99.780686524989463
2563476.562500,-99.872030165497648
2568359.375000,-99.779399025410385
2573242.187500,-99.766605442243616
2578125.000000,-99.808330133810870
2583007.812500,-99.865542390517973
2587890.625000,-99.815814549593469
2592773.437500,-99.938309193883612
2597656.250000,-99.923630748491576
2602539.062500,-99.918622862296175
2607421.875000,-99.947732425861687
2612304.687500,-99.948200960323106
2617187.500000,-99.950747149098220
2622070.312500,-100.090985176354792
2626953.125000,-100.015871119909605
2631835.937500,-100.019415006722582
2636718.750000,-99.981126598417717
2641601.562500,-99.917724481309605
2646484.375000,-99.989019087562610
2651367.187500,-99.980122287610769
2656250.000000,-100.039419424773129
2661132.812500,-99.966464965426013
2666015.625000,-99.953159343886725
2670898.437500,-100.006674542838439
2675781.250000,-100.082234890227340
2680664.062500,-99.973770139572892
2685546.875000,-100.036430699216666
2690429.687500,-99.926957360550475
2695312.500000,-99.976158574107913
2700195.312500,-99.913012069366047
2705078.125000,-99.991875499308733
2709960.937500,-100.030931702074511
2714843.750000,-100.069260791387592
2719726.562500,-99.960034382811642
2724609.375000,-99.994275553226771
2729492.187500,-99.904626618805338
2734375.000000,-100.002361252182112
2739257.812500,-99.941389849743871
2744140.625000,-99.974910627025992
2749023.437500,-99.956556217358909
2753906.250000,-99.898394498382345
2758789.062500,-99.870574503338148
2763671.875000,-99.893869056986432
2768554.687500,-99.877944561760046
2773437.500000,-99.845315254247126
2778320.312500,-99.830350135143803
2783203.125000,-99.812345562507048
2788085.937500,-99.839195120632724
2792968.750000,-99.778291604641268
2797851.562500,-99.762298087815537
2802734.375000,-99.746217798342968
2807617.187500,-99.809061304627065
2812500.000000,-99.651824860395223
2817382.812500,-99.724376825766711
2822265.625000,-99.646614811489997
2827148.437500,-99.709378366845556
2832031.250000,-99.648654385425999
2836914.062500,-99.705499379310709
2841796.875000,-99.644222976874488
2846679.687500,-99.715621551773040
2851562.500000,-99.574993699914955
2856445.312500,-99.650640572945463
2861328.125000,-99.501723707274749
2866210.937500,-99.551951843812702
2871093.750000,-99.391691452679453
2875976.562500,-99.482736829042494
2880859.375000,-99.459640775458396
2885742.187500,-99.497072381645040
2890625.000000,-99.391834076052703
2895507.812500,-99.437638360381101
2900390.625000,-99.297426171506061
2905273.437500,-99.392648910398066
2910156.250000,-99.268118372201599
2915039.062500,-99.276176952825054
2919921.875000,-99.162755783805650
2924804.687500,-99.196565807645555
2929687.500000,-99.116053942099967
2934570.312500,-99.205073632436992
2939453.125000,-99.143038117734534
2944335.937500,-99.144778500689597
2949218.750000,-99.008541285630059
2954101.562500,-99.117844411215046
2958984.375000,-99.025374646556529
2963867.187500,-99.131822412100945
2968750.000000,-99.025768405040807
2973632.812500,-99.030333440626478
2978515.625000,-98.987435800060993
2983398.437500,-99.034497511706391
2988281.250000,-98.937370730002158
2993164.062500,-98.970625535558582
2998046.875000,-98.861994971916616
3002929.687500,-98.873584702747479
3007812.500000,-98.925249872423947
3012695.312500,-98.950583272887243
3017578.125000,-98.894513309845266
3022460.937500,-98.842734500569435
3027343.750000,-98.830726179343245
3032226.562500,-98.812440432493304
3037109.375000,-98.849747684700162
3041992.187500,-98.799597199674608
3046875.000000,-98.680765813153158
3051757.812500,-98.669328959446432
3056640.625000,-98.788374211747211
3061523.437500,-98.735154948402041
3066406.250000,-98.705897081005318
3071289.062500,-98.708721154864094
3076171.875000,-98.861652776797854
3081054.687500,-98.746826708529227
3085937.500000,-98.752598571643375
3090820.312500,-98.633979391575025
3095703.125000,-98.684216200127665
3100585.937500,-98.628917600732677
3105468.750000,-98.692427835884956
3110351.562500,-98.627264116199768
3115234.375000,-98.790403615980182
3120117.187500,-98.692965682536510
3125000.000000,-98.713431449965796
3129882.812500,-98.604998722624970
3134765.625000,-98.740459923533663
3139648.437500,-98.638093121040072
3144531.250000,-98.725027203772058
3149414.062500,-98.721666173593945
3154296.875000,-98.745531581582668
3159179.687500,-98.619537444086149
3164062.500000,-98.725337476171262
3168945.312500,-98.699896283971299
3173828.125000,-98.745557447625174
3178710.937500,-98.621575744645767
3183593.750000,-98.775922829393181
3188476.562500,-98.706033808397549
3193359.375000,-98.767371614562833
3198242.187500,-98.739864837584832
3203125.000000,-98.781987247866724
3208007.812500,-98.733068927963103
3212890.625000,-98.775420806971027
3217773.437500,-98.779151741501522
3222656.250000,-98.913329769046300
3227539.062500,-98.813426483533931
3232421.875000,-98.819298190276157
3237304.687500,-98.851586875387312
3242187.500000,-98.905628519861438
3247070.312500,-98.797021413584204
3251953.125000,-98.892601192777803
3256835.937500,-99.025866861632537
3261718.750000,-99.059843679145985
3266601.562500,-99.021096813329564
3271484.375000,-99.016927480351427
3276367.187500,-99.081571233445530
3281250.000000,-99.124845473386657
3286132.812500,-99.055322059633284
3291015.625000,-99.022311290637816
3295898.437500,-99.128222357900228
3300781.250000,-99.064157871243395
3305664.062500,-99.150680329649077
3310546.875000,-99.198043852005043
3315429.687500,-99.305623001025168
3320312.500000,-99.194069358898133
3325195.312500,-99.304856109536516
3330078.125000,-99.237558437822472
3334960.937500,-99.269700272871134
3339843.750000,-99.196149735988456
3344726.562500,-99.281176301471504
3349609.375000,-99.315514956328002
3354492.187500,-99.410004611614028
3359375.000000,-99.344495532753598
3364257.812500,-99.474821961015806
3369140.625000,-99.344953131714590
3374023.437500,-99.412693074741043
3378906.250000,-99.379226322404222
3383789.062500,-99.433258078906235
3388671.875000,-99.366443412408813
3393554.687500,-99.517216953655321
3398437.500000,-99.420383608849818
3403320.312500,-99.518654192015248
3408203.125000,-99.470305054075183
3413085.937500,-99.540026864201835
3417968.750000,-99.584643671755913
3422851.562500,-99.624906761802450
3427734.375000,-99.559960840982427
3432617.187500,-99.662489100660864
3437500.000000,-99.673770573630947
3442382.812500,-99.586965167002376
3447265.625000,-99.627021606572043
3452148.437500,-99.730569447655483
3457031.250000,-99.794898175106624
3461914.062500,-99.758100331970951
3466796.875000,-99.686779724454397
3471679.687500,-99.720233758533169
3476562.500000,-99.693771712471772
3481445.312500,-99.802466543374280
3486328.125000,-99.828277375427689
3491210.937500,-99.789420083593399
3496093.750000,-99.816316843372817
3500976.562500,-99.848134540203972
3505859.375000,-99.869008357644802
3510742.187500,-99.870927712280633
3515625.000000,-99.858842381071241
3520507.812500,-99.855081826846344
3525390.625000,-99.870879211091051
3530273.437500,-99.962126395470037
3535156.250000,-99.902904674780984
3540039.062500,-99.921526089844463
3544921.875000,-99.955254609761042
3549804.687500,-99.895932668734631
3554687.500000,-99.908621065913792
3559570.312500,-99.930446147436939
3564453.125000,-99.921172332761344
3569335.937500,-99.967109258438768
3574218.750000,-100.000316609803264
3579101.562500,-99.911649960464359
3583984.375000,-99.930246330238020
3588867.187500,-99.998761090317871
3593750.000000,-100.023123597780739
3598632.812500,-99.959349513870279
3603515.625000,-99.979045261459888
3608398.437500,-100.017558765483386
3613281.250000,-99.985221578014446
3618164.062500,-100.094824457650532
3623046.875000,-100.120929814429743
3627929.687500,-100.118219807907863
3632812.500000,-100.155567269586058
3637695.312500,-100.055386456674924
3642578.125000,-100.059111636318505
3647460.937500,-100.109026814030116
3652343.750000,-100.155412331728101
3657226.562500,-100.177234126692341
3662109.375000,-100.064338522720277
3666992.187500,-100.122101550451688
3671875.000000,-100.107313989149930
3676757.812500,-100.093952376623861
3681640.625000,-100.093225994681276
3686523.437500,-100.136389589428319
3691406.250000,-100.133196574096416
3696289.062500,-100.060339016167433
3701171.875000,-100.117358333635821
3706054.687500,-100.101672695114161
3710937.500000,-100.030638565378013
3715820.312500,-100.102735434085147
3720703.125000,-100.124590718676743
3725585.937500,-100.106429604606589
3730468.750000,-100.171456576583111
3735351.562500,-100.047661235112813
3740234.375000,-100.082887407753205
3745117.187500,-100.134336087848254
3750000.000000,-100.163131498950975
3754882.812500,-100.175619799742861
3759765.625000,-100.116986989126929
3764648.437500,-100.129858482232535
3769531.250000,-100.229566174197515
3774414.062500,-100.235186207734031
3779296.875000,-100.241535689752880
3784179.687500,-100.190643028260681
3789062.500000,-100.176521829111067
3793945.312500,-100.186930058813758
3798828.125000,-100.180661955262593
3803710.937500,-100.193118158764321
3808593.750000,-100.141101798317322
3813476.562500,-100.242882139925072
3818359.375000,-100.268967726719964
3823242.187500,-100.194658594972438
3828125.000000,-100.144056720057790
3833007.812500,-100.159761290025742
3837890.625000,-100.265156150781621
3842773.437500,-100.255709106049764
3847656.250000,-100.166055121403645
3852539.062500,-100.185918713015823
3857421.875000,-100.005883329694441
3862304.687500,-99.926889024060898
3867187.500000,-100.121527923857627
3872070.312500,-100.060839289620560
3876953.125000,-100.130297850411282
3881835.937500,-100.197018015203753
3886718.750000,-100.118952606915045
3891601.562500,-100.010598255096070
3896484.375000,-100.000013309974349
3901367.187500,-99.841036240106803
3906250.000000,-99.921669277158884
3911132.812500,-99.958230154699663
3916015.625000,-99.867670921600393
3920898.437500,-99.871603950759479
3925781.250000,-99.768174104302602
3930664.062500,-99.707994778290413
3935546.875000,-99.678378471097517
3940429.687500,-99.579875146472517
3945312.500000,-99.366407085467543
3950195.312500,-99.120735252292263
3955078.125000,-95.572147862834512
3959960.937500,-96.528650653203186
3964843.750000,-98.821685665543697
3969726.562500,-97.996207738724777
3974609.375000,-98.564063215702816
3979492.187500,-98.754988716418154
3984375.000000,-98.556499889956655
3989257.812500,-98.583076580337121
3994140.625000,-98.575740070226317
3999023.437500,-97.936562544112547
4003906.250000,-97.484065869996641
4008789.062500,-90.198510841458983
4013671.875000,-91.341291375793432
4018554.687500,-97.674269262380875
4023437.500000,-97.881176364917550
4028320.312500,-98.393368449094879
4033203.125000,-98.646380153178001
4038085.937500,-99.059656377334363
4042968.750000,-99.043667568518032
4047851.562500,-98.860767591657606
4052734.375000,-98.916750695507545
4057617.187500,-97.682474416264171
4062500.000000,-89.103920497183736
4067382.812500,-89.487049629297033
4072265.625000,-97.437407890787910
4077148.437500,-98.489816354431326
4082031.250000,-98.446030357668064
4086914.062500,-99.031975190211554
4091796.875000,-99.053712232293293
4096679.687500,-99.037802352232973
4101562.500000,-98.881663755919490
4106445.312500,-98.668328460374838
4111328.125000,-98.417666944752980
4116210.937500,-98.067026329460333
4121093.750000,-97.715627601463112
4125976.562500,-98.642907854138414
4130859.375000,-98.643399766770671
4135742.187500,-99.120357930337534
4140625.000000,-99.383676848710678
4145507.812500,-99.463977216313125
4150390.625000,-99.457198011333929
4155273.437500,-98.868669253011205
4160156.250000,-95.800240453051714
4165039.062500,-97.836492788944753
4169921.875000,-99.558156556553968
4174804.687500,-99.828558343867911
4179687.500000,-99.836803646609809
4184570.312500,-99.843090208295763
4189453.125000,-99.893854551873630
4194335.937500,-99.938802138801719
4199218.750000,-99.850163376322797
4204101.562500,-99.896925150867233
4208984.375000,-99.870206483882072
4213867.187500,-99.572861047733426
4218750.000000,-99.705280796104688
4223632.812500,-99.929673230896228
4228515.625000,-100.026268521541994
4233398.437500,-100.058027686996255
4238281.250000,-100.151787745579938
4243164.062500,-100.159358257417622
4248046.875000,-100.099406313041015
4252929.687500,-100.065365903548710
4257812.500000,-100.004169273488785
4262695.312500,-100.201164032900721
4267578.125000,-100.196819250076615
4272460.937500,-100.202738637551775
4277343.750000,-100.228165768133579
4282226.562500,-100.256111469005361
4287109.375000,-100.251127787087682
4291992.187500,-100.230232055785876
4296875.000000,-100.261550321648855
4301757.812500,-100.243433969789180
4306640.625000,-100.198888996016748
4311523.437500,-100.257036119506949
4316406.250000,-100.332449020538832
4321289.062500,-100.304520301412467
4326171.875000,-100.282838764488730
4331054.687500,-100.256950033268993
4335937.500000,-100.245492226692150
4340820.312500,-100.272960428868586
4345703.125000,-100.299070109644958
4350585.937500,-100.350787981216314
4355468.750000,-100.397570505640829
4360351.562500,-100.322351600021179
4365234.375000,-100.343800736315544
4370117.187500,-100.298633613450846
4375000.000000,-100.345685175506745
4379882.812500,-100.374069453417846
4384765.625000,-100.460571982375143
4389648.437500,-100.358146077577729
4394531.250000,-100.332375270378208
4399414.062500,-100.274799313668339
4404296.875000,-100.347023722417930
4409179.687500,-100.288178145992703
4414062.500000,-100.357412122792340
4418945.312500,-100.378515128462951
4423828.125000,-100.386379309838418
4428710.937500,-100.325123947109191
4433593.750000,-100.353918179597045
4438476.562500,-100.433911354163556
4443359.375000,-100.499908357490725
4448242.187500,-100.369706157589548
4453125.000000,-100.329552112119273
4458007.812500,-100.316498112536792
4462890.625000,-100.374851466106037
4467773.437500,-100.362503594505881
4472656.250000,-100.355624857881566
4477539.062500,-100.343053609196872
4482421.875000,-100.311800833400596
4487304.687500,-100.324062446767414
4492187.500000,-100.377864912918710
4497070.312500,-100.368924640673185
4501953.125000,-100.387072905243130
4506835.937500,-100.450716295911576
4511718.750000,-100.453492340024667
4516601.562500,-100.398329810301703
4521484.375000,-100.359049962903470
4526367.187500,-100.409402395714466
4531250.000000,-100.417605643754513
4536132.812500,-100.332009876227403
4541015.625000,-100.422883077768375
4545898.437500,-100.410340904421531
4550781.250000,-100.351802109921778
4555664.062500,-100.419824260581819
4560546.875000,-100.432224525697009
4565429.687500,-100.330732792906318
4570312.500000,-100.322031758514697
4575195.312500,-100.434944392436293
4580078.125000,-100.368712749753485
4584960.937500,-100.333087110803802
4589843.750000,-100.328216914051097
4594726.562500,-100.336269838294513
4599609.375000,-100.329476330630300
4604492.187500,-100.336567799372020
4609375.000000,-100.340282225455269
4614257.812500,-100.448598543493688
4619140.625000,-100.337074787183298
4624023.437500,-100.373344363918861
4628906.250000,-100.373209353323887
4633789.062500,-100.375945658369631
4638671.875000,-100.346342036282977
4643554.687500,-100.295884447784658
4648437.500000,-100.435649030021864
4653320.312500,-100.445350891589058
4658203.125000,-100.380453952814264
4663085.937500,-100.373357031028974
4667968.750000,-100.321290036035165
4672851.562500,-100.328175088854834
4677734.375000,-100.325950348692430
4682617.187500,-100.371798245673631
4687500.000000,-100.382028403598355
4692382.812500,-100.435493036798761
4697265.625000,-100.358953058171409
4702148.437500,-100.459127699514710
4707031.250000,-100.392473048029814
4711914.062500,-100.339252895837433
4716796.875000,-100.406626243992903
4721679.687500,-100.392135520408573
4726562.500000,-100.355614635259585
4731445.312500,-100.413531264189274
4736328.125000,-100.399207096368229
4741210.937500,-100.417241217316501
4746093.750000,-100.435083588220110
4750976.562500,-100.365478434396479
4755859.375000,-100.354776428719461
4760742.187500,-100.340713276619539
4765625.000000,-100.407918080710772
4770507.812500,-100.346007050178997
4775390.625000,-100.385785847915812
4780273.437500,-100.414802437528095
4785156.250000,-100.372865125429982
4790039.062500,-100.383922435053989
4794921.875000,-100.424964475147192
4799804.687500,-100.464632599930439
4804687.500000,-100.418901977439731
4809570.312500,-100.365610641635058
4814453.125000,-100.429223032774090
4819335.937500,-100.393613282762573
4824218.750000,-100.522612035268565
4829101.562500,-100.409668333771990
4833984.375000,-100.407831696969595
4838867.187500,-100.445206084577762
4843750.000000,-100.496876140237305
4848632.812500,-100.479459644215467
4853515.625000,-100.483087162305949
4858398.437500,-100.538891497523238
4863281.250000,-100.520689227879132
4868164.062500,-100.406397478019869
4873046.875000,-100.340654482684613
4877929.687500,-100.364838607636230
4882812.500000,-100.464572826424714
4887695.312500,-100.436850633204742
4892578.125000,-100.390448632320485
4897460.937500,-100.396121787397476
4902343.750000,-100.445828508387535
4907226.562500,-100.404009291882744
4912109.375000,-100.462278659217773
4916992.187500,-100.475541930023894
4921875.000000,-100.547793555655986
4926757.812500,-100.468473768392073
4931640.625000,-100.473007657558441
4936523.437500,-100.499572179870825
4941406.250000,-100.525415473179805
4946289.062500,-100.460298828938875
4951171.875000,-100.461828433462131
4956054.687500,-100.399148123554781
4960937.500000,-100.417304291913126
4965820.312500,-100.431673914710075
4970703.125000,-100.485197785832000
4975585.937500,-100.467316477127838
4980468.750000,-100.497413078042115
4985351.562500,-100.482227143110080
4990234.375000,-100.413625268962718
4995117.187500,-100.462473880023438
5000000.000000,-100.449355725813263
5004882.812500,-100.336983704559373
5009765.625000,-100.400238640485242
5014648.437500,-100.463317447096131
5019531.250000,-100.482725584457754
5024414.062500,-100.486839984378079
5029296.875000,-100.490815386732052
5034179.687500,-100.507036435112326
5039062.500000,-100.425317210413823
5043945.312500,-100.460424242397551
5048828.125000,-100.463770975420346
5053710.937500,-100.495246419332744
5058593.750000,-100.437010356831365
5063476.562500,-100.413267435402275
5068359.375000,-100.387108913207811
5073242.187500,-100.467117660081328
5078125.000000,-100.439463766892217
5083007.812500,-100.471832732577653
5087890.625000,-100.474624019815082
5092773.437500,-100.472516354043947
5097656.250000,-100.436785649274583
5102539.062500,-100.437455943541323
5107421.875000,-100.442444314507085
5112304.687500,-100.434866882535161
5117187.500000,-100.375189129548872
5122070.312500,-100.408109214400483
5126953.125000,-100.400481288767111
5131835.937500,-100.455525072278562
5136718.750000,-100.438108076529872
5141601.562500,-100.457069278471437
5146484.375000,-100.492511596114667
5151367.187500,-100.430752519588793
5156250.000000,-100.468259089762256
5161132.812500,-100.521823410961360
5166015.625000,-100.494025567425723
5170898.437500,-100.486997686955391
5175781.250000,-100.399939073350396
5180664.062500,-100.428530250729736
5185546.875000,-100.467946757399588
5190429.687500,-100.489376230128826
5195312.500000,-100.553010172124445
5200195.312500,-100.508400727001529
5205078.125000,-100.532846943835196
5209960.937500,-100.513975149614765
5214843.750000,-100.495998779526232
5219726.562500,-100.515455116105116
5224609.375000,-100.474720166558996
5229492.187500,-100.514298803362635
5234375.000000,-100.569170729304616
5239257.812500,-100.520102965089933
5244140.625000,-100.512848715956437
5249023.437500,-100.486735744609376
5253906.250000,-100.512014334016570
5258789.062500,-100.513382709638421
5263671.875000,-100.494531120439717
5268554.687500,-100.418183181343963
5273437.500000,-100.437454395979017
5278320.312500,-100.453724023095020
5283203.125000,-100.397996761736579
5288085.937500,-100.341390904787730
5292968.750000,-100.434617521605844
5297851.562500,-100.467582389205958
5302734.375000,-100.543090159088138
5307617.187500,-100.517736703709545
5312500.000000,-100.613023048204653
5317382.812500,-100.561781989526622
5322265.625000,-100.540112856112231
5327148.437500,-100.491884013952728
5332031.250000,-100.487748309098606
5336914.062500,-100.487957092207537
5341796.875000,-100.444414868554787
5346679.687500,-100.403460840973651
5351562.500000,-100.447863086592676
5356445.312500,-100.402615215673052
5361328.125000,-100.461382550568203
5366210.937500,-100.415133830565509
5371093.750000,-100.503126687975580
5375976.562500,-100.552661449479729
5380859.375000,-100.464113530545859
5385742.187500,-100.486233752412502
5390625.000000,-100.485093812825866
5395507.812500,-100.526833580049839
5400390.625000,-100.515781937735341
5405273.437500,-100.420629559540345
5410156.250000,-100.415752485463102
5415039.062500,-100.487595636969615
5419921.875000,-100.494573820097685
5424804.687500,-100.539250739542339
5429687.500000,-100.469838830195783
5434570.312500,-100.511919379765374
5439453.125000,-100.510424547728036
5444335.937500,-100.479441016518024
5449218.750000,-100.484786193913394
5454101.562500,-100.523637121579895
5458984.375000,-100.495215778852852
5463867.187500,-100.506647558126204
5468750.000000,-100.426823343113625
5473632.812500,-100.438361201103675
5478515.625000,-100.475941779189739
5483398.437500,-100.497596363392091
5488281.250000,-100.482828366795815
5493164.062500,-100.397654699304809
5498046.875000,-100.382241289885940
5502929.687500,-100.466293726699334
5507812.500000,-100.403541065868296
5512695.312500,-100.383918858691587
5517578.125000,-100.345577107199375
5522460.937500,-100.440766697960115
5527343.750000,-100.500282727360698
5532226.562500,-100.445100205000813
5537109.375000,-100.389886869254980
5541992.187500,-100.371962494752239
5546875.000000,-100.433048591913305
5551757.812500,-100.427476550273298
5556640.625000,-100.439069227348270
5561523.437500,-100.455970078007638
5566406.250000,-100.468136763295803
5571289.062500,-100.401018846125652
5576171.875000,-100.311128492203551
5581054.687500,-100.375593710916434
5585937.500000,-100.385779392735685
5590820.312500,-100.411168308170673
5595703.125000,-100.392020468902231
5600585.937500,-100.363808640579350
5605468.750000,-100.441831395099740
5610351.562500,-100.415726003885922
5615234.375000,-100.392300011652139
5620117.187500,-100.386957935792921
5625000.000000,-100.342558328269433
5629882.812500,-100.363943538305051
5634765.625000,-100.364728367657136
5639648.437500,-100.338175545358453
5644531.250000,-100.359665240948573
5649414.062500,-100.395004677621586
5654296.875000,-100.364663167827416
5659179.687500,-100.366161795824794
5664062.500000,-100.398230077649927
5668945.312500,-100.374099731795340
5673828.125000,-100.365889808061041
5678710.937500,-100.344391330950884
5683593.750000,-100.378207251433281
5688476.562500,-100.383221984140363
5693359.375000,-100.378920713953846
5698242.187500,-100.449422979855825
5703125.000000,-100.382155438800254
5708007.812500,-100.292541201334473
5712890.625000,-100.264614903085544
5717773.437500,-100.330315089968408
5722656.250000,-100.295999220848728
5727539.062500,-100.294660597648857
5732421.875000,-100.310471916475663
5737304.687500,-100.340613994545350
5742187.500000,-100.423705570796940
5747070.312500,-100.317141060130965
5751953.125000,-100.351181178757315
5756835.937500,-100.391026417066399
5761718.750000,-100.300492042631134
5766601.562500,-100.260151161722462
5771484.375000,-100.232541609113071
5776367.187500,-100.274918430170970
5781250.000000,-100.323155042888828
5786132.812500,-100.373882223464520
5791015.625000,-100.387980152665023
5795898.437500,-100.337122151196411
5800781.250000,-100.315736116578208
5805664.062500,-100.344498445024186
5810546.875000,-100.321691615999470
5815429.687500,-100.254805518005156
5820312.500000,-100.312250379455520
5825195.312500,-100.294355645120248
5830078.125000,-100.213405116469673
5834960.937500,-100.264436989496843
5839843.750000,-100.220514596793379
5844726.562500,-100.201657206990987
5849609.375000,-100.191192680636931
5854492.187500,-100.220709893912556
5859375.000000,-100.027676181673385
5864257.812500,-98.312563152664737
5869140.625000,-98.734854569646387
5874023.437500,-99.937942819942464
5878906.250000,-99.976197640668232
5883789.062500,-99.778972800982046
5888671.875000,-99.699589713800790
5893554.687500,-99.517530177712686
5898437.500000,-98.981510938086373
5903320.312500,-98.860120628029904
5908203.125000,-98.704957315645146
5913085.937500,-98.807125465712062
5917968.750000,-99.140004929906354
5922851.562500,-99.077962263957005
5927734.375000,-99.405413673272363
5932617.187500,-99.457886828238614
5937500.000000,-99.615468184257523
5942382.812500,-99.670975196294137
5947265.625000,-99.401426176499754
5952148.437500,-99.281606843996457
5957031.250000,-93.023947146123319
5961914.062500,-85.486488729649182
5966796.875000,-91.368045685209651
5971679.687500,-99.195370118628091
5976562.500000,-99.145215108752211
5981445.312500,-99.305321350517332
5986328.125000,-99.294617794759063
5991210.937500,-98.945689513164382
5996093.750000,-98.836588595957778
6000976.562500,-98.415680565485587
6005859.375000,-98.414769870960001
6010742.187500,-97.130493592599635
6015625.000000,-93.427008534064711
6020507.812500,-96.152047630778867
6025390.625000,-98.088167324423182
6030273.437500,-98.454355400543875
6035156.250000,-98.941467783332229
6040039.062500,-99.065494108857024
6044921.875000,-99.291928462873514
6049804.687500,-99.410379779859795
6054687.500000,-99.074237348903850
6059570.312500,-98.907745641179588
6064453.125000,-97.993992378486354
6069335.937500,-92.436699709285193
6074218.750000,-95.716433373267691
6079101.562500,-99.189127797827439
6083984.375000,-99.533945250766124
6088867.187500,-99.678898914603252
6093750.000000,-99.673188646384730
6098632.812500,-99.869359927229340
6103515.625000,-99.908245554781971
6108398.437500,-99.840149022564759
6113281.250000,-99.908452040224745
6118164.062500,-99.754535284686511
6123046.875000,-99.685695517692366
6127929.687500,-99.702418244088108
6132812.500000,-99.921740447601650
6137695.312500,-100.039784045993457
6142578.125000,-100.133031181509324
6147460.937500,-100.084557911564204
6152343.750000,-100.078381964917128
6157226.562500,-100.134773916170161
6162109.375000,-99.408603040823053
6166992.187500,-98.102455774011332
6171875.000000,-99.800690342265526
6176757.812500,-100.258492930444461
6181640.625000,-100.239021681094869
6186523.437500,-100.269365435912647
6191406.250000,-100.189247058829324
6196289.062500,-100.196274907418982
6201171.875000,-100.248563212037439
6206054.687500,-100.234125305536594
6210937.500000,-100.397615354609556
6215820.312500,-100.388891872140192
6220703.125000,-100.236499805001813
6225585.937500,-100.288518291187358
6230468.750000,-100.324760370183185
6235351.562500,-100.383670142656854
6240234.375000,-100.440291557760844
6245117.187500,-100.514038144426848
6250000.000000,-100.431937668989491
6254882.812500,-100.380142147740884
6259765.625000,-100.379784609960154
6264648.437500,-100.480324543871276
6269531.250000,-100.537327822293477
6274414.062500,-100.525700013986082
6279296.875000,-100.501583496533982
6284179.687500,-100.435631480840783
6289062.500000,-100.487394010831508
6293945.312500,-100.534288299994316
6298828.125000,-100.485213945224160
6303710.937500,-100.462387010415682
6308593.750000,-100.510381171808262
6313476.562500,-100.508223532529612
6318359.375000,-100.538674755498107
6323242.187500,-100.504370441583561
6328125.000000,-100.488023580438778
6333007.812500,-100.458641309385555
6337890.625000,-100.461013360522514
6342773.437500,-100.461307502578421
6347656.250000,-100.512248533920484
6352539.062500,-100.517466785102840
6357421.875000,-100.536564448044516
6362304.687500,-100.610485289008906
6367187.500000,-100.641148696301897
6372070.312500,-100.542954152808477
6376953.125000,-100.465954682068116
6381835.937500,-100.486259491304551
6386718.750000,-100.520717121130687
6391601.562500,-100.572226890346911
6396484.375000,-100.628248536833084
6401367.187500,-100.593556243301464
6406250.000000,-100.552251822798553
6411132.812500,-100.430265600894742
6416015.625000,-100.418582019692593
6420898.437500,-100.483066467942749
6425781.250000,-100.422301070706993
6430664.062500,-100.471928924120078
6435546.875000,-100.491869969174559
6440429.687500,-100.577304833511008
6445312.500000,-100.591482062979125
6450195.312500,-100.617436642417900
6455078.125000,-100.527371539838839
6459960.937500,-100.497590109859303
6464843.750000,-100.473415300587732
6469726.562500,-100.552528864432730
6474609.375000,-100.588223060813178
6479492.187500,-100.534324204571845
6484375.000000,-100.531472991474544
6489257.812500,-100.569414677465247
6494140.625000,-100.564342577392708
6499023.437500,-100.579855932857768
6503906.250000,-100.561985982391235
6508789.062500,-100.546077860801063
6513671.875000,-100.539685077019868
6518554.687500,-100.551316461834062
6523437.500000,-100.550172626289338
6528320.312500,-100.508690216184391
6533203.125000,-100.587127842765867
6538085.937500,-100.540370790066973
6542968.750000,-100.503372480720856
